event_id,category,price,remaining,sold_out,created_at,last_seen,is_active
139044,Parter 1-3.Kategori,1750.0,118,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
139044,Parter 1-4.Kategori,1250.0,63,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
139044,Parter 3-4.Kategori,1250.0,61,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
139044,Parter 6.4.Kategori,1250.0,333,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
139044,Parter 5-4.Kategori,1250.0,394,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
139044,Parter 6-5.Kategori,900.0,153,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
139044,Parter 3-3.Kategori,1750.0,153,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
139044,Parter 4-4.Kategori,1250.0,241,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
139044,Parter 4-5.Kategori,900.0,28,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137328,Protokol,5250.0,0,True,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137328,C Blok Orta-1.Kategori,3000.0,0,True,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137328,M Blok-3.Kategori,1850.0,57,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137328,L Blok-3.Kategori,1850.0,70,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137328,K Blok-3.Kategori,1850.0,53,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137328,H Blok-3.Kategori,1850.0,67,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137328,N Blok-4.Kategori,1650.0,37,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137328,L Blok-4.Kategori,1650.0,4,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137328,K Blok-4.Kategori,1650.0,6,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137328,H Blok-4.Kategori,1650.0,114,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137328,G Blok-4.Kategori,1650.0,79,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137328,N Blok-5.Kategori,1450.0,12,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137328,P Blok-6.Kategori,1250.0,0,True,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
140188,Protokol,5250.0,28,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
140188,C Blok Sağ-1.Kategori,3000.0,47,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
140188,C Blok Sol-1.Kategori,3000.0,46,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
140188,C Blok Orta-1.Kategori,3000.0,53,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
140188,E Blok-2.Kategori,2250.0,91,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
140188,D Blok-2.Kategori,2250.0,76,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
140188,A Blok-2.Kategori,2250.0,53,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
140188,M Blok-3.Kategori,1850.0,151,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
140188,L Blok-3.Kategori,1850.0,213,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
140188,K Blok-3.Kategori,1850.0,194,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
140188,H Blok-3.Kategori,1850.0,142,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
140188,N Blok-4.Kategori,1650.0,119,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
140188,L Blok-4.Kategori,1650.0,95,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
140188,K Blok-4.Kategori,1650.0,103,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
140188,H Blok-4.Kategori,1650.0,199,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
140188,G Blok-4.Kategori,1650.0,137,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
140188,N Blok-5.Kategori,1450.0,185,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
140188,P Blok-6.Kategori,1250.0,267,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137712,Protokol,4500.0,40,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137712,A3 Blok-1.Kategori,3000.0,62,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137712,A4 Blok-1.Kategori,3000.0,7,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137712,A5 Blok-1.Kategori,3000.0,45,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137712,B4 Blok-2.Kategori,2750.0,60,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137712,B5 Blok-2.Kategori,2750.0,72,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137712,A2 Blok-3.Kategori,2500.0,77,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137712,A6 Blok-3.Kategori,2500.0,63,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137712,B3 Blok-3.Kategori,2500.0,94,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137712,B6 Blok-3.Kategori,2500.0,80,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137712,B2 Blok-4.Kategori,2000.0,52,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137712,B7 Blok-4.Kategori,2000.0,58,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137712,C4 Blok-4.Kategori,2000.0,273,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137712,C5 Blok-4.Kategori,2000.0,253,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137712,B1 Blok-5.Kategori,1500.0,58,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137712,B8 Blok-5.Kategori,1500.0,63,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137712,C3 Blok-5.Kategori,1500.0,193,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137712,C6 Blok-5.Kategori,1500.0,204,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137712,A1 Blok-6.Kategori,1000.0,4,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137712,A7 Blok-6.Kategori,1000.0,40,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137712,C1 Blok-6.Kategori,1000.0,170,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137712,C2 Blok-6.Kategori,1000.0,165,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137712,C7 Blok-6.Kategori,1000.0,178,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137712,C8 Blok-6.Kategori,1000.0,170,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
141360,Protokol B,5000.0,20,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
141360,Protokol A,5000.0,38,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
141360,Protokol B-VIP,4000.0,200,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
141360,Protokol A-VIP,4000.0,200,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
141360,B Tek-1.Kategori,3000.0,115,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
141360,B Çift-1.Kategori,3000.0,106,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
141360,A Tek-2.Kategori,2500.0,180,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
141360,A Çift-2.Kategori,2500.0,179,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
141360,B Tek-2.Kategori,2500.0,122,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
141360,B Çift-2.Kategori,2500.0,107,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
141360,A Tek-3.Kategori,2000.0,117,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
141360,A Çift-3.Kategori,2000.0,127,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
141360,D Çift-3.Kategori,2000.0,135,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
141360,D Tek-3.Kategori,2000.0,147,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
141360,D Çift-4.Kategori,1500.0,102,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
141360,D Tek-4.Kategori,1500.0,150,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
141360,C Çift-5.Kategori,1250.0,384,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
141360,C Tek-5.Kategori,1250.0,400,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
141619,E Çift-Numarasız,1000.0,550,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
141619,E Tek-Numarasız,1000.0,547,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
118677,1.Avantajlı Dönem-Kombine,680.0,0,True,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
118677,2.Avantajlı Dönem-Kombine,1250.0,0,True,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
118677,3.Avantajlı Dönem-Kombine,1550.0,929,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
132601,Günlük Bilet,1050.0,91,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
132602,Günlük Bilet,1050.0,86,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
132603,Günlük Bilet,1050.0,96,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
124885,Genel Giriş,57500.0,60,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127015,VIP - B Blok,1950.0,0,True,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127015,VIP - A Blok,1950.0,18,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127015,VIP - C Blok,1950.0,0,True,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127015,1. Kategori - B Blok,1250.0,126,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127015,1. Kategori - C Blok,1250.0,103,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127015,1. Kategori - A Blok,1250.0,86,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127015,2. Kategori - C Blok,1100.0,129,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127015,2. Kategori - A Blok,1100.0,120,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127015,2. Kategori - F Blok,1100.0,35,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127015,2. Kategori - G Blok,1100.0,76,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127015,2. Kategori - E Blok,1100.0,74,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127015,3. Kategori - F Blok,950.0,38,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127015,3. Kategori - E Blok,950.0,108,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127015,3. Kategori - G Blok,950.0,131,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127015,4. Kategori - G Blok,800.0,40,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127015,4. Kategori - E Blok,800.0,19,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127015,4. Kategori - D Blok,800.0,146,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127015,4. Kategori - H Blok,800.0,162,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127015,5. Kategori - H Blok,650.0,136,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127015,5. Kategori - D Blok,650.0,151,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127015,6. Kategori - H Blok,550.0,0,True,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127015,6. Kategori - D Blok,550.0,0,True,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,A Blok-VIP,1950.0,14,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,B Blok-VIP,1950.0,0,True,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,C Blok-VIP,1950.0,6,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,A Blok-1.Kategori,1250.0,17,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,C Blok-1.Kategori,1250.0,12,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,E Blok-1.Kategori,1250.0,58,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,F Blok-1.Kategori,1250.0,204,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,G Blok-1.Kategori,1250.0,63,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,E Blok-2.Kategori,1100.0,107,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,G Blok-2.Kategori,1100.0,120,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,K Blok-2.Kategori,1100.0,159,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,L Blok-2.Kategori,1100.0,160,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,D Blok-3.Kategori,950.0,135,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,H Blok-3.Kategori,950.0,118,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,J Blok-3.Kategori,950.0,179,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,K Blok-3.Kategori,950.0,140,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,L Blok-3.Kategori,950.0,141,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,M Blok-3.Kategori,950.0,169,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,D Blok-4.Kategori,800.0,41,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,H Blok-4.Kategori,800.0,44,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,J Blok-4.Kategori,800.0,118,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,K Blok-4.Kategori,800.0,78,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,L Blok-4.Kategori,800.0,81,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,M Blok-4.Kategori,800.0,118,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,I Blok-5.Kategori,650.0,92,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,J Blok-5.Kategori,650.0,28,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,M Blok-5.Kategori,650.0,21,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,N Blok-5.Kategori,650.0,114,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,I Blok-6.Kategori,550.0,0,True,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126679,N Blok-6.Kategori,550.0,0,True,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126839,E Blok-VIP,1950.0,105,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126839,D Blok-VIP,1950.0,85,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126839,G Blok-1.Kategori ,1250.0,116,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126839,F Blok-1.Kategori,1250.0,105,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126839,B Blok-1.Kategori,1250.0,127,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126839,C Blok-1.Kategori,1250.0,103,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126839,H Blok-2.Kategori,900.0,119,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126839,L Blok-2.Kategori,900.0,136,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126839,M Blok-2.Kategori,900.0,185,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126839,N Blok-2.Kategori,900.0,151,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126839,A Blok-2.Kategori,900.0,79,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126839,Sahne Gençliğin Kampanyası - D Blok VIP  - Bir Alana Bir Bedava Bilet,1950.0,0,True,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126841,Ayakta Genel Giriş (I-K-J-O-P Blok),660.0,248,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
139202,1.Avantajlı Dönem Bileti,770.0,270,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127146,VIP - D Blok,1950.0,132,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127146,1. Kategori - C Blok,950.0,316,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127146,1. Kategori - E Blok,950.0,318,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127146,2. Kategori - M Blok,850.0,199,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127146,2. Kategori - L Blok,850.0,200,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127146,1. Kategori - B Blok,950.0,385,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127146,1. Kategori - L Blok,950.0,150,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127146,1. Kategori - M Blok,950.0,150,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127146,1. Kategori - F Blok,950.0,382,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127146,2. Kategori - A Blok,850.0,375,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127146,2. Kategori - G Blok,850.0,385,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127146,2. Kategori - K Blok,850.0,322,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127146,2. Kategori - J Blok,850.0,150,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127146,2. Kategori - O Blok,850.0,150,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127146,2. Kategori - N Blok,850.0,299,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127146,3. Kategori - J Blok,650.0,194,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127146,3. Kategori - İ Blok,650.0,350,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127146,3. Kategori - H Blok,650.0,350,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127146,3. Kategori - P Blok,650.0,350,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127146,3. Kategori - R Blok,650.0,350,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127146,3. Kategori - O Blok,650.0,200,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
127146,Sahne Gençliğin Kampanyası - VIP D Blok - Bir Alana Bir Bedava Bilet,1950.0,0,True,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
126482,1. Avantajlı Dönem - Genel Giriş Bileti,600.0,893,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137329,1. Avantajlı Dönem - VIP,799.0,0,True,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137329,1.Avantajlı Dönem - Genel Giriş  ,599.0,56,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
137329,2. Avantajlı Dönem - VIP,899.0,49,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
138249,1. Kategori - B Tek Blok,1725.0,113,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
138249,1. Kategori - B Çift Blok,1725.0,147,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
138249,1. Kategori - A Tek Blok,1725.0,80,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
138249,1. Kategori - A Çift Blok,1725.0,80,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
138249,2. Kategori - A Tek Blok,1437.5,180,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
138249,2. Kategori - A Çift Blok,1437.5,221,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
138249,3. Kategori - D Çift Blok,1150.0,273,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
138249,3. Kategori - D Tek Blok,1150.0,245,False,2025-06-02T21:16:52.505027,2025-06-02T21:16:52.505027,True
